misc/nupdates,misc/total_timesteps,fps,eprewmean,loss/policy_entropy,loss/policy_loss,loss/value_loss
4140,15901440,292,28.597462,1.4189385175704956,0.0008369309885893017,1.3210962483266484
4160,15978240,292,28.481483,1.4189385175704956,0.00038299540901789444,0.030400079891842326
4180,16055040,292,28.486917,1.4189385175704956,0.0008227015350712463,2.4477558478538413
4200,16131840,292,27.713991,1.4189385175704956,0.0009248380607459694,1.080932257666427
4220,16208640,292,28.82317,1.4189385175704956,0.0020699429951491766,0.024029895743296947
4240,16285440,292,28.539469,1.4189385175704956,-0.0002089264045935124,0.02264945272982004
4260,16362240,292,28.11659,1.4189385175704956,0.0010698763107939158,3.1732006425459987
4280,16439040,292,28.18423,1.4189385175704956,0.00019745542085729538,1.1754046395377373
4300,16515840,293,28.752035,1.4189385175704956,0.0016443495158455334,0.024823823367478327
4320,16592640,293,28.577593,1.4189385175704956,0.0019300640997244045,0.049552222903002985
4340,16669440,293,28.238546,1.4189385175704956,0.0018471458519343288,0.19462727677819203
4360,16746240,293,28.347734,1.4189385175704956,0.0015248164087097392,2.108394928117923
4380,16823040,293,28.265106,1.4189385175704956,0.0010894666331296321,2.081809217722912
4400,16899840,293,28.832531,1.4189385175704956,0.0012130183411500183,1.179888330877293
4420,16976640,293,28.64396,1.4189385175704956,0.0004573382728267461,1.1738757457322209
4440,17053440,293,28.43366,1.4189385175704956,0.002763694703025976,1.4971915272348268
4460,17130240,294,28.829134,1.4189385175704956,0.004122803395148367,0.03681735282880254
4480,17207040,294,28.425291,1.4189385175704956,0.002747623984078018,2.9061974146592546
4500,17283840,294,28.272388,1.4189385175704956,0.0007003194652497769,0.5618044747592649
4520,17360640,294,28.750977,1.4189385175704956,-0.00023400072532240302,3.0597948959999486
4540,17437440,294,28.072529,1.4189385175704956,0.0024840165508067,2.6790505892160583
4560,17514240,294,28.513235,1.4189385175704956,0.002452659749542363,1.4297439593530725
4580,17591040,294,28.342281,1.4189385175704956,-0.00012696054836851544,0.4069821688099182
4600,17667840,294,28.473036,1.4189385175704956,-0.00010338312713429332,0.026643491256982087
4620,17744640,294,29.11807,1.4189385175704956,0.003393920553207863,0.03235645588865736
4640,17821440,295,28.55193,1.4189385175704956,0.0009374850964377401,1.2781821682496228
4660,17898240,295,28.710009,1.4189385175704956,0.0012714603682979942,0.02994398947485024
4680,17975040,295,28.25589,1.4189385175704956,0.0009736230316775618,1.4748213701132045
4700,18051840,295,28.469698,1.4189385175704956,0.0008183465426554904,1.1081786129652755
4720,18128640,295,28.316402,1.4189385175704956,0.0019189128885045647,0.024163032307114918
4740,18205440,295,28.633272,1.4189385175704956,0.0007724261900875718,1.596454804688983
4760,18282240,295,28.773386,1.4189385175704956,0.0011815269390353933,0.046664604711986614
4780,18359040,295,28.67489,1.4189385175704956,0.00224340187269263,2.6644972467940535
4800,18435840,295,28.550323,1.4189385175704956,0.001497479194222251,3.892058622848708
4820,18512640,296,28.855417,1.4189385175704956,0.006856106102350168,0.03879850450612139
4840,18589440,296,28.69112,1.4189385175704956,0.00047901023244776295,1.1910753806536376
4860,18666240,296,28.41382,1.4189385175704956,-3.233809366065543e-05,0.037933893098670526
4880,18743040,296,28.660479,1.4189385175704956,0.001920549460737675,0.03927839908428723
4900,18819840,296,28.755499,1.4189385175704956,0.0008262011811893899,1.3220732564368518
4920,18896640,296,28.391542,1.4189385175704956,0.000925983561319299,1.3078853389975849
4940,18973440,296,28.53998,1.4189385175704956,0.0008715536518138833,0.6982585752586601
4960,19050240,295,28.39009,1.4189385175704956,0.0006507014622911811,1.5529879928479204
4980,19127040,296,28.62086,1.4189385175704956,-0.001410890941042453,0.8566701775023831
5000,19203840,296,28.870188,1.4189385175704956,0.0012598562615494303,0.3664607771963347
5020,19280640,296,28.416368,1.4189385175704956,-0.0006654474487731932,2.58806220340266
5040,19357440,296,28.600407,1.4189385175704956,0.0030937046627514063,1.3587526801638887
5060,19434240,296,28.218395,1.4189385175704956,0.0031291887193219737,1.1727430185244885
5080,19511040,296,28.6404,1.4189385175704956,0.0026956228204653597,1.7226710657327202
5100,19587840,296,28.672043,1.4189385175704956,-0.0007077427479089237,1.0277460320634417
5120,19664640,296,28.644218,1.4189385175704956,0.00022150212316773832,0.3197166660349467
5140,19741440,296,28.951056,1.4189385175704956,0.0009186356062627965,0.02777780895412434
5160,19818240,296,29.004345,1.4189385175704956,0.00033630616235313937,1.4206568779904045
5180,19895040,296,28.785212,1.4189385175704956,0.0005032706092606531,1.1910121400491334
5200,19971840,296,28.520094,1.4189385175704956,0.004268096096348017,1.3895462200889597
