misc/nupdates,misc/total_timesteps,fps,eprewmean,epsuccessmean,epcollisionmean,eppathlengthmean,loss/policy_entropy,loss/policy_loss,loss/value_loss
3800,14595840,624,20.708445,0.8,0.2,20.702796805344523,1.4189385175704956,0.002183148695894488,7.542708454292733
3820,14672640,625,24.425919,0.892,0.108,21.62194560064003,1.4189385175704956,-0.0006691838148981333,4.435784314270132
3840,14749440,625,25.896383,0.922,0.078,22.283324451833963,1.4189385175704956,0.000998730876017362,4.672232842899393
3860,14826240,625,23.48542,0.87,0.13,20.71131793694105,1.4189385175704956,0.0015263836896338035,6.869421737233642
3880,14903040,625,24.940392,0.904,0.096,21.38290127352625,1.4189385175704956,0.0021260959794744847,7.781257605308201
3900,14979840,625,22.189993,0.83,0.17,20.61892257528566,1.4189385175704956,-0.0008511176623869687,5.737323737761471
3920,15056640,625,22.641758,0.846,0.154,20.295594433485764,1.4189385175704956,0.0036292007425799966,11.22744704768993
3940,15133440,625,23.212038,0.86,0.14,20.37920261632232,1.4189385175704956,-0.000937084062024951,8.070224988961126
3960,15210240,625,23.569672,0.864,0.136,20.505673575911672,1.4189385175704956,0.0002577042672783136,11.997637886868324
3980,15287040,625,22.358265,0.836,0.164,20.806141047259793,1.4189385175704956,0.004473223170498386,16.192458963836543
4000,15363840,625,23.566067,0.866,0.134,21.108517079974526,1.4189385175704956,-0.0013531498378142714,5.956149032938993
4020,15440640,625,23.54111,0.87,0.13,21.17623649199307,1.4189385175704956,0.0006301419736701064,5.707439941063058
4040,15517440,625,24.442408,0.884,0.114,21.54442387612909,1.4189385175704956,0.0008823456213576719,7.837129271466983
4060,15594240,625,24.474833,0.886,0.112,20.98195958832372,1.4189385175704956,-0.001775142751284875,7.252910454454832
4080,15671040,625,23.782354,0.87,0.13,20.892394445689394,1.4189385175704956,0.004048138167127036,8.453382021526341
4100,15747840,625,22.670969,0.846,0.154,20.246741078943014,1.4189385175704956,0.0008598766333307139,10.404204620339442
4120,15824640,625,23.661865,0.866,0.134,21.043119450977073,1.4189385175704956,0.0017870585375931113,8.509701226092876
4140,15901440,625,23.69978,0.868,0.132,20.548387061532587,1.4189385175704956,-0.0006167618888866855,6.544912980939261
4160,15978240,625,22.09007,0.832,0.168,20.254124447302893,1.4189385175704956,0.0031242973869666456,8.292478822672274
4180,16055040,625,21.827303,0.824,0.176,20.537955313585698,1.4189385175704956,0.0005100258698803372,9.953976282151416
4200,16131840,625,23.150372,0.86,0.14,20.65264376401156,1.4189385175704956,0.0017241308174561708,5.253743955912069
4220,16208640,625,22.408064,0.84,0.16,20.355234810957686,1.4189385175704956,0.0011653952300548554,7.638937415275723
4240,16285440,625,23.213558,0.858,0.142,20.971195979384706,1.4189385175704956,-0.0005032147353631444,9.56014148205286
4260,16362240,625,23.625032,0.864,0.136,20.815976620744912,1.4189385175704956,0.0021480660330780665,11.159385287109762
4280,16439040,625,23.94307,0.872,0.128,20.7811938456769,1.4189385175704956,0.0036890893941745164,12.17998212320963
4300,16515840,625,23.801605,0.87,0.13,20.64615750669502,1.4189385175704956,-0.0008682023588335141,1.9590022365562618
4320,16592640,625,24.3973,0.89,0.11,21.30557284330949,1.4189385175704956,0.0008074851240962744,10.369011159741785
